epoch,open,high,low,close,volume
1724626800,2548.4,2552.1,2548.4,2551.3,2034
1724630400,2551.2,2552.3,2547.7,2549.0,4142
1724634000,2549.0,2550.8,2546.0,2548.7,4054
1724637600,2548.7,2550.8,2547.3,2547.3,1657
1724641200,2547.3,2548.4,2544.5,2545.2,1963
1724644800,2545.1,2546.2,2544.0,2545.0,1648
1724648400,2544.8,2546.7,2544.0,2545.9,2987
1724652000,2546.0,2550.8,2545.2,2550.6,4621
1724655600,2550.6,2557.3,2549.6,2556.9,9320
1724659200,2557.0,2561.7,2556.3,2560.0,6515
1724662800,2560.1,2561.5,2559.1,2561.0,4214
1724666400,2561.0,2562.5,2558.4,2560.8,4953
1724670000,2560.7,2562.5,2556.4,2562.1,6361
1724673600,2562.2,2563.2,2558.2,2559.5,7261
1724677200,2559.5,2562.3,2551.0,2551.6,15350
1724680800,2551.6,2554.7,2546.1,2552.6,13552
1724684400,2552.5,2553.2,2546.9,2551.7,9836
1724688000,2551.7,2556.3,2549.3,2555.9,5502
1724691600,2556.0,2559.4,2552.2,2553.9,7941
1724695200,2553.8,2555.3,2551.3,2552.6,2807
1724698800,2552.6,2556.8,2552.5,2553.7,4665
1724702400,2553.9,2554.8,2553.1,2553.6,1112
1724709600,2553.8,2554.5,2552.3,2552.6,0
1724713200,2552.5,2552.9,2550.5,2550.7,842
1724716800,2550.8,2552.0,2548.1,2548.3,1897
1724720400,2548.4,2549.2,2543.5,2545.1,5660
1724724000,2544.9,2545.5,2541.0,2543.9,4316
1724727600,2544.0,2544.8,2540.9,2544.1,2377
1724731200,2544.3,2544.8,2541.4,2542.3,2266
1724734800,2542.3,2548.8,2541.7,2548.6,4972
1724738400,2548.6,2552.5,2547.9,2549.9,6090
1724742000,2549.9,2552.7,2539.5,2540.0,8841
1724745600,2539.9,2547.5,2538.5,2546.2,6212
1724749200,2546.1,2549.0,2543.3,2544.2,6041
1724752800,2544.1,2545.5,2542.0,2544.1,5413
1724756400,2544.1,2547.7,2543.7,2546.6,3191
1724760000,2546.5,2549.6,2543.0,2545.0,7427
1724763600,2544.9,2550.4,2538.9,2547.8,16146
1724767200,2547.4,2553.5,2542.9,2550.0,15259
1724770800,2550.2,2556.7,2546.8,2547.5,11491
1724774400,2547.3,2549.9,2545.0,2549.8,6511
1724778000,2549.7,2557.1,2549.5,2555.5,10223
1724781600,2555.4,2561.4,2555.2,2560.0,9175
1724785200,2560.0,2561.1,2558.4,2560.4,4690
1724788800,2560.4,2561.4,2559.1,2560.0,3701
1724796000,2559.8,2561.3,2559.8,2560.8,0
1724799600,2560.9,2564.3,2559.4,2560.5,2903
1724803200,2560.7,2561.1,2559.1,2559.8,1859
1724806800,2559.6,2559.6,2552.0,2552.3,5749
1724810400,2552.3,2553.7,2548.5,2551.5,4482
1724814000,2551.4,2552.2,2548.5,2551.0,3103
1724817600,2550.9,2551.1,2545.3,2546.6,3944
1724821200,2546.7,2546.8,2540.3,2540.6,6909
1724824800,2540.5,2552.9,2537.9,2543.2,8562
1724828400,2543.1,2546.2,2542.3,2544.8,7506
1724832000,2544.8,2544.8,2540.6,2542.7,5190
1724835600,2542.7,2546.0,2542.4,2544.9,4206
