epoch,dt_utc,event,dir,mag,price,src
1727467200,2024-09-27 20:00,TREND_ACCEL,1,1.33,2680.8,REF_H1_YAHOO
1727647200,2024-09-29 22:00,COMPRESSION,0,4.49,2684.5,REF_H1_YAHOO
1727647200,2024-09-29 22:00,FALSE_BREAK,-1,0,2677.5,REF_H1_YAHOO
1727647200,2024-09-29 22:00,FVG_UP,1,0.58,2684.5,REF_H1_YAHOO
1727650800,2024-09-29 23:00,COMPRESSION,0,4.5,2685.3,REF_H1_YAHOO
1727650800,2024-09-29 23:00,FVG_UP,1,0.1,2685.3,REF_H1_YAHOO
1727654400,2024-09-30 00:00,COMPRESSION,0,4.47,2683.1,REF_H1_YAHOO
1727654400,2024-09-30 00:00,FVG_FILL,1,1,2683.05,REF_H1_YAHOO
1727658000,2024-09-30 01:00,COMPRESSION,0,4.3,2674.4,REF_H1_YAHOO
1727658000,2024-09-30 01:00,FVG_FILL,1,4,2672.55,REF_H1_YAHOO
1727658000,2024-09-30 01:00,FVG_FILL,1,3,2677.3,REF_H1_YAHOO
1727661600,2024-09-30 02:00,COMPRESSION,0,3.89,2673.9,REF_H1_YAHOO
1727661600,2024-09-30 02:00,FVG_DN,-1,0.65,2673.9,REF_H1_YAHOO
1727665200,2024-09-30 03:00,COMPRESSION,0,3.34,2675.0,REF_H1_YAHOO
1727668800,2024-09-30 04:00,COMPRESSION,0,3.09,2677.5,REF_H1_YAHOO
1727672400,2024-09-30 05:00,COMPRESSION,0,3.09,2679.4,REF_H1_YAHOO
1727672400,2024-09-30 05:00,FVG_FILL,-1,3,2680.45,REF_H1_YAHOO
1727672400,2024-09-30 05:00,TREND_ACCEL,1,0.69,2679.4,REF_H1_YAHOO
1727676000,2024-09-30 06:00,COMPRESSION,0,3.07,2679.6,REF_H1_YAHOO
1727679600,2024-09-30 07:00,COMPRESSION,0,2.95,2672.6,REF_H1_YAHOO
1727683200,2024-09-30 08:00,COMPRESSION,0,2.64,2675.3,REF_H1_YAHOO
1727686800,2024-09-30 09:00,COMPRESSION,0,2.55,2671.4,REF_H1_YAHOO
1727690400,2024-09-30 10:00,DISPLACEMENT,-1,1.73,2658.3,REF_H1_YAHOO
1727690400,2024-09-30 10:00,BREAKOUT_DN,-1,0.92,2658.3,REF_H1_YAHOO
1727690400,2024-09-30 10:00,FVG_DN,-1,0.08,2658.3,REF_H1_YAHOO
1727690400,2024-09-30 10:00,FVG_FILL,1,88,2658.5,REF_H1_YAHOO
1727690400,2024-09-30 10:00,FVG_FILL,1,87,2663.3,REF_H1_YAHOO
1727694000,2024-09-30 11:00,SFP_LOW,1,0.19,2663.2,REF_H1_YAHOO
1727694000,2024-09-30 11:00,FVG_DN,-1,0.73,2663.2,REF_H1_YAHOO
1727704800,2024-09-30 14:00,SFP_LOW,1,0.2,2655.0,REF_H1_YAHOO
1727715600,2024-09-30 17:00,TRUE_BREAK,-1,0,2665.3,REF_H1_YAHOO
1727719200,2024-09-30 18:00,COMPRESSION,0,5.15,2653.2,REF_H1_YAHOO
1727722800,2024-09-30 19:00,COMPRESSION,0,5.14,2652.8,REF_H1_YAHOO
1727722800,2024-09-30 19:00,FVG_DN,-1,0.61,2652.8,REF_H1_YAHOO
1727726400,2024-09-30 20:00,FVG_FILL,-1,1,2655.65,REF_H1_YAHOO
1727733600,2024-09-30 22:00,COMPRESSION,0,4.2,2656.4,REF_H1_YAHOO
1727733600,2024-09-30 22:00,FVG_UP,1,0.04,2656.4,REF_H1_YAHOO
1727737200,2024-09-30 23:00,COMPRESSION,0,3.7,2657.2,REF_H1_YAHOO
1727740800,2024-10-01 00:00,COMPRESSION,0,2.86,2657.9,REF_H1_YAHOO
1727744400,2024-10-01 01:00,COMPRESSION,0,2.83,2661.3,REF_H1_YAHOO
1727744400,2024-10-01 01:00,TREND_ACCEL,1,0.63,2661.3,REF_H1_YAHOO
1727748000,2024-10-01 02:00,COMPRESSION,0,2.47,2657.8,REF_H1_YAHOO
1727751600,2024-10-01 03:00,COMPRESSION,0,2.46,2659.3,REF_H1_YAHOO
1727755200,2024-10-01 04:00,COMPRESSION,0,2.47,2661.0,REF_H1_YAHOO
1727758800,2024-10-01 05:00,COMPRESSION,0,2.82,2664.4,REF_H1_YAHOO
1727758800,2024-10-01 05:00,RETURN_TO_RANGE,-1,0,2665.3,REF_H1_YAHOO
1727758800,2024-10-01 05:00,RETEST_HOLD,-1,0,2665.3,REF_H1_YAHOO
1727758800,2024-10-01 05:00,FVG_UP,1,0.13,2664.4,REF_H1_YAHOO
1727762400,2024-10-01 06:00,COMPRESSION,0,2.97,2666.5,REF_H1_YAHOO
1727762400,2024-10-01 06:00,FVG_UP,1,0.29,2666.5,REF_H1_YAHOO
1727766000,2024-10-01 07:00,FVG_FILL,-1,19,2667.2,REF_H1_YAHOO
1727773200,2024-10-01 09:00,COMPRESSION,0,2.68,2670.1,REF_H1_YAHOO
1727776800,2024-10-01 10:00,COMPRESSION,0,2.7,2671.7,REF_H1_YAHOO
1727776800,2024-10-01 10:00,FVG_UP,1,0.22,2671.7,REF_H1_YAHOO
1727776800,2024-10-01 10:00,FVG_FILL,-1,23,2672.0,REF_H1_YAHOO
1727780400,2024-10-01 11:00,COMPRESSION,0,2.71,2671.8,REF_H1_YAHOO
1727780400,2024-10-01 11:00,SFP_HIGH,-1,0.24,2671.8,REF_H1_YAHOO
1727780400,2024-10-01 11:00,FVG_FILL,1,1,2668.95,REF_H1_YAHOO
1727784000,2024-10-01 12:00,TREND_ACCEL,1,0.98,2673.2,REF_H1_YAHOO
1727787600,2024-10-01 13:00,VOL_EXPLOSION,1,3.41,2689.8,REF_H1_YAHOO
1727787600,2024-10-01 13:00,BREAKOUT_UP,1,1.6,2689.8,REF_H1_YAHOO
1727787600,2024-10-01 13:00,TREND_ACCEL,1,3.41,2689.8,REF_H1_YAHOO
1727791200,2024-10-01 14:00,FVG_UP,1,0.08,2680.5,REF_H1_YAHOO
1727794800,2024-10-01 15:00,FVG_FILL,1,1,2678.6000000000004,REF_H1_YAHOO
1727798400,2024-10-01 16:00,SFP_HIGH,-1,0.1,2687.8,REF_H1_YAHOO
1727812800,2024-10-01 20:00,COMPRESSION,0,4.37,2684.8,REF_H1_YAHOO
1727812800,2024-10-01 20:00,TRUE_BREAK,1,0,2678.3,REF_H1_YAHOO
1727820000,2024-10-01 22:00,COMPRESSION,0,4.0,2683.0,REF_H1_YAHOO
1727823600,2024-10-01 23:00,COMPRESSION,0,3.9,2681.2,REF_H1_YAHOO
1727827200,2024-10-02 00:00,COMPRESSION,0,3.94,2678.5,REF_H1_YAHOO
1727827200,2024-10-02 00:00,RETURN_TO_RANGE,1,0,2678.3,REF_H1_YAHOO
1727827200,2024-10-02 00:00,RETEST_HOLD,1,0,2678.3,REF_H1_YAHOO
1727827200,2024-10-02 00:00,FVG_DN,-1,0.06,2678.5,REF_H1_YAHOO
1727830800,2024-10-02 01:00,COMPRESSION,0,3.69,2681.6,REF_H1_YAHOO
1727830800,2024-10-02 01:00,FVG_FILL,-1,1,2681.7,REF_H1_YAHOO
1727834400,2024-10-02 02:00,COMPRESSION,0,3.71,2681.1,REF_H1_YAHOO
1727838000,2024-10-02 03:00,COMPRESSION,0,2.97,2676.5,REF_H1_YAHOO
1727841600,2024-10-02 04:00,COMPRESSION,0,3.26,2675.2,REF_H1_YAHOO
1727841600,2024-10-02 04:00,FVG_DN,-1,0.31,2675.2,REF_H1_YAHOO
1727848800,2024-10-02 06:00,COMPRESSION,0,4.18,2670.6,REF_H1_YAHOO
1727848800,2024-10-02 06:00,FVG_DN,-1,0.16,2670.6,REF_H1_YAHOO
1727852400,2024-10-02 07:00,COMPRESSION,0,3.12,2676.5,REF_H1_YAHOO
1727852400,2024-10-02 07:00,FVG_FILL,-1,1,2672.8500000000004,REF_H1_YAHOO
1727856000,2024-10-02 08:00,COMPRESSION,0,2.98,2673.4,REF_H1_YAHOO
1727859600,2024-10-02 09:00,COMPRESSION,0,2.99,2674.1,REF_H1_YAHOO
1727863200,2024-10-02 10:00,COMPRESSION,0,2.88,2670.2,REF_H1_YAHOO
1727866800,2024-10-02 11:00,COMPRESSION,0,2.68,2670.6,REF_H1_YAHOO
1727870400,2024-10-02 12:00,COMPRESSION,0,2.8,2670.8,REF_H1_YAHOO
1727870400,2024-10-02 12:00,SFP_LOW,1,0.08,2670.8,REF_H1_YAHOO
1727874000,2024-10-02 13:00,COMPRESSION,0,2.77,2680.8,REF_H1_YAHOO
1727874000,2024-10-02 13:00,DISPLACEMENT,1,1.51,2680.8,REF_H1_YAHOO
1727874000,2024-10-02 13:00,FVG_FILL,-1,9,2678.5,REF_H1_YAHOO
1727874000,2024-10-02 13:00,TREND_ACCEL,1,1.82,2680.8,REF_H1_YAHOO
1727877600,2024-10-02 14:00,COMPRESSION,0,2.95,2669.2,REF_H1_YAHOO
1727877600,2024-10-02 14:00,DISPLACEMENT,-1,1.75,2669.2,REF_H1_YAHOO
1727881200,2024-10-02 15:00,COMPRESSION,0,3.38,2671.3,REF_H1_YAHOO
1727881200,2024-10-02 15:00,FVG_FILL,1,32,2662.8,REF_H1_YAHOO
1727884800,2024-10-02 16:00,COMPRESSION,0,3.42,2670.9,REF_H1_YAHOO
1727888400,2024-10-02 17:00,COMPRESSION,0,3.42,2673.6,REF_H1_YAHOO
1727892000,2024-10-02 18:00,COMPRESSION,0,3.44,2675.0,REF_H1_YAHOO
1727895600,2024-10-02 19:00,COMPRESSION,0,3.44,2679.8,REF_H1_YAHOO
1727895600,2024-10-02 19:00,FVG_UP,1,0.06,2679.8,REF_H1_YAHOO
1727899200,2024-10-02 20:00,COMPRESSION,0,3.57,2680.2,REF_H1_YAHOO
1727899200,2024-10-02 20:00,FVG_UP,1,0.36,2680.2,REF_H1_YAHOO
1727906400,2024-10-02 22:00,COMPRESSION,0,3.61,2679.7,REF_H1_YAHOO
1727910000,2024-10-02 23:00,COMPRESSION,0,3.64,2680.3,REF_H1_YAHOO
1727913600,2024-10-03 00:00,COMPRESSION,0,3.61,2678.3,REF_H1_YAHOO
1727913600,2024-10-03 00:00,FVG_FILL,1,3,2678.25,REF_H1_YAHOO
1727917200,2024-10-03 01:00,COMPRESSION,0,3.58,2678.8,REF_H1_YAHOO
1727917200,2024-10-03 01:00,FVG_DN,-1,0.02,2678.8,REF_H1_YAHOO
1727924400,2024-10-03 03:00,FVG_FILL,1,7,2674.5,REF_H1_YAHOO
1727928000,2024-10-03 04:00,COMPRESSION,0,3.39,2675.2,REF_H1_YAHOO
1727931600,2024-10-03 05:00,COMPRESSION,0,2.38,2673.6,REF_H1_YAHOO
1727935200,2024-10-03 06:00,COMPRESSION,0,2.36,2676.3,REF_H1_YAHOO
1727938800,2024-10-03 07:00,COMPRESSION,0,3.02,2665.5,REF_H1_YAHOO
1727938800,2024-10-03 07:00,DISPLACEMENT,-1,1.67,2665.5,REF_H1_YAHOO
1727942400,2024-10-03 08:00,COMPRESSION,0,3.27,2665.3,REF_H1_YAHOO
1727942400,2024-10-03 08:00,SFP_LOW,1,0.03,2665.3,REF_H1_YAHOO
1727942400,2024-10-03 08:00,FVG_DN,-1,0.62,2665.3,REF_H1_YAHOO
1727946000,2024-10-03 09:00,SFP_LOW,1,0.17,2664.9,REF_H1_YAHOO
1727956800,2024-10-03 12:00,COMPRESSION,0,3.29,2662.6,REF_H1_YAHOO
1727956800,2024-10-03 12:00,FVG_FILL,-1,4,2669.75,REF_H1_YAHOO
1727960400,2024-10-03 13:00,COMPRESSION,0,2.69,2667.6,REF_H1_YAHOO
1727964000,2024-10-03 14:00,COMPRESSION,0,2.98,2670.4,REF_H1_YAHOO
1727964000,2024-10-03 14:00,FVG_FILL,1,55,2660.45,REF_H1_YAHOO
1727967600,2024-10-03 15:00,COMPRESSION,0,2.99,2668.9,REF_H1_YAHOO
1727971200,2024-10-03 16:00,COMPRESSION,0,3.53,2680.3,REF_H1_YAHOO
1727971200,2024-10-03 16:00,DISPLACEMENT,1,1.63,2680.3,REF_H1_YAHOO
1727971200,2024-10-03 16:00,FVG_FILL,-1,15,2679.55,REF_H1_YAHOO
1727974800,2024-10-03 17:00,COMPRESSION,0,3.66,2676.9,REF_H1_YAHOO
1727974800,2024-10-03 17:00,FVG_UP,1,0.06,2676.9,REF_H1_YAHOO
1727978400,2024-10-03 18:00,COMPRESSION,0,3.75,2677.5,REF_H1_YAHOO
1727982000,2024-10-03 19:00,COMPRESSION,0,3.86,2677.9,REF_H1_YAHOO
1727985600,2024-10-03 20:00,COMPRESSION,0,3.92,2675.9,REF_H1_YAHOO
1727992800,2024-10-03 22:00,COMPRESSION,0,3.96,2675.7,REF_H1_YAHOO
1727992800,2024-10-03 22:00,FVG_FILL,1,4,2675.1000000000004,REF_H1_YAHOO
1727996400,2024-10-03 23:00,COMPRESSION,0,4.01,2675.4,REF_H1_YAHOO
1728000000,2024-10-04 00:00,COMPRESSION,0,4.02,2677.0,REF_H1_YAHOO
1728003600,2024-10-04 01:00,FVG_UP,1,0.05,2678.1,REF_H1_YAHOO
1728007200,2024-10-04 02:00,SFP_HIGH,-1,0.19,2681.8,REF_H1_YAHOO
1728007200,2024-10-04 02:00,FVG_UP,1,0.06,2681.8,REF_H1_YAHOO
1728007200,2024-10-04 02:00,TREND_ACCEL,1,0.94,2681.8,REF_H1_YAHOO
1728010800,2024-10-04 03:00,FVG_UP,1,0.25,2680.9,REF_H1_YAHOO
1728014400,2024-10-04 04:00,BREAKOUT_UP,1,0.05,2683.9,REF_H1_YAHOO
1728018000,2024-10-04 05:00,BREAKOUT_UP,1,0.16,2687.2,REF_H1_YAHOO
1728018000,2024-10-04 05:00,FVG_UP,1,0.08,2687.2,REF_H1_YAHOO
1728021600,2024-10-04 06:00,COMPRESSION,0,2.23,2680.2,REF_H1_YAHOO
1728021600,2024-10-04 06:00,FVG_FILL,1,1,2683.65,REF_H1_YAHOO
1728025200,2024-10-04 07:00,COMPRESSION,0,2.28,2681.0,REF_H1_YAHOO
1728025200,2024-10-04 07:00,FVG_DN,-1,0.12,2681.0,REF_H1_YAHOO
1728025200,2024-10-04 07:00,FVG_FILL,1,4,2679.75,REF_H1_YAHOO
1728028800,2024-10-04 08:00,COMPRESSION,0,2.3,2679.1,REF_H1_YAHOO
1728032400,2024-10-04 09:00,COMPRESSION,0,2.32,2677.4,REF_H1_YAHOO
1728032400,2024-10-04 09:00,FVG_FILL,1,7,2677.6000000000004,REF_H1_YAHOO
1728036000,2024-10-04 10:00,COMPRESSION,0,2.35,2678.2,REF_H1_YAHOO
1728039600,2024-10-04 11:00,COMPRESSION,0,2.34,2681.4,REF_H1_YAHOO
1728039600,2024-10-04 11:00,FALSE_BREAK,1,0,2683.6,REF_H1_YAHOO
1728043200,2024-10-04 12:00,VOL_EXPLOSION,-1,4.67,2658.5,REF_H1_YAHOO
1728043200,2024-10-04 12:00,DISPLACEMENT,-1,3.56,2658.5,REF_H1_YAHOO
1728043200,2024-10-04 12:00,FALSE_BREAK,1,0,2686.2,REF_H1_YAHOO
1728043200,2024-10-04 12:00,FVG_FILL,1,83,2653.65,REF_H1_YAHOO
1728043200,2024-10-04 12:00,FVG_FILL,1,11,2676.35,REF_H1_YAHOO
1728046800,2024-10-04 13:00,DISPLACEMENT,1,2.02,2671.9,REF_H1_YAHOO
1728046800,2024-10-04 13:00,FVG_DN,-1,0.25,2671.9,REF_H1_YAHOO
1728050400,2024-10-04 14:00,FVG_FILL,-1,1,2676.45,REF_H1_YAHOO
1728054000,2024-10-04 15:00,VOL_EXPLOSION,-1,3.28,2673.4,REF_H1_YAHOO
1728054000,2024-10-04 15:00,FVG_FILL,-1,8,2683.55,REF_H1_YAHOO
1728262800,2024-10-07 01:00,COMPRESSION,0,5.45,2665.7,REF_H1_YAHOO
1728262800,2024-10-07 01:00,TREND_ACCEL,-1,1.19,2665.7,REF_H1_YAHOO
1728270000,2024-10-07 03:00,COMPRESSION,0,4.06,2666.3,REF_H1_YAHOO
1728277200,2024-10-07 05:00,COMPRESSION,0,2.09,2660.3,REF_H1_YAHOO
1728280800,2024-10-07 06:00,COMPRESSION,0,2.06,2662.6,REF_H1_YAHOO
1728280800,2024-10-07 06:00,FVG_DN,-1,0.36,2662.6,REF_H1_YAHOO
1728284400,2024-10-07 07:00,COMPRESSION,0,2.02,2671.8,REF_H1_YAHOO
1728284400,2024-10-07 07:00,FVG_FILL,-1,1,2664.5,REF_H1_YAHOO
1728288000,2024-10-07 08:00,COMPRESSION,0,2.33,2671.7,REF_H1_YAHOO
1728288000,2024-10-07 08:00,FVG_UP,1,1.03,2671.7,REF_H1_YAHOO
1728291600,2024-10-07 09:00,COMPRESSION,0,2.5,2676.4,REF_H1_YAHOO
1728295200,2024-10-07 10:00,COMPRESSION,0,2.7,2674.9,REF_H1_YAHOO
1728302400,2024-10-07 12:00,COMPRESSION,0,2.94,2659.6,REF_H1_YAHOO
1728302400,2024-10-07 12:00,DISPLACEMENT,-1,2.28,2659.6,REF_H1_YAHOO
1728302400,2024-10-07 12:00,FVG_FILL,1,4,2666.95,REF_H1_YAHOO
1728306000,2024-10-07 13:00,COMPRESSION,0,2.88,2662.2,REF_H1_YAHOO
1728306000,2024-10-07 13:00,FVG_DN,-1,0.18,2662.2,REF_H1_YAHOO
1728309600,2024-10-07 14:00,COMPRESSION,0,2.93,2660.5,REF_H1_YAHOO
1728313200,2024-10-07 15:00,COMPRESSION,0,2.92,2665.2,REF_H1_YAHOO
1728316800,2024-10-07 16:00,COMPRESSION,0,3.02,2666.4,REF_H1_YAHOO
1728320400,2024-10-07 17:00,COMPRESSION,0,3.04,2667.4,REF_H1_YAHOO
1728324000,2024-10-07 18:00,COMPRESSION,0,3.08,2660.1,REF_H1_YAHOO
1728327600,2024-10-07 19:00,COMPRESSION,0,3.11,2662.5,REF_H1_YAHOO
1728331200,2024-10-07 20:00,COMPRESSION,0,3.13,2661.9,REF_H1_YAHOO
1728338400,2024-10-07 22:00,COMPRESSION,0,3.09,2663.2,REF_H1_YAHOO
1728342000,2024-10-07 23:00,COMPRESSION,0,3.09,2662.1,REF_H1_YAHOO
1728345600,2024-10-08 00:00,COMPRESSION,0,3.09,2662.7,REF_H1_YAHOO
1728349200,2024-10-08 01:00,COMPRESSION,0,3.09,2666.2,REF_H1_YAHOO
1728349200,2024-10-08 01:00,SFP_LOW,1,0.08,2666.2,REF_H1_YAHOO
1728352800,2024-10-08 02:00,COMPRESSION,0,2.73,2654.8,REF_H1_YAHOO
1728352800,2024-10-08 02:00,DISPLACEMENT,-1,1.56,2654.8,REF_H1_YAHOO
1728352800,2024-10-08 02:00,BREAKOUT_DN,-1,0.25,2654.8,REF_H1_YAHOO
1728356400,2024-10-08 03:00,COMPRESSION,0,2.23,2661.8,REF_H1_YAHOO
1728360000,2024-10-08 04:00,COMPRESSION,0,2.25,2662.1,REF_H1_YAHOO
1728363600,2024-10-08 05:00,COMPRESSION,0,2.04,2664.3,REF_H1_YAHOO
1728367200,2024-10-08 06:00,COMPRESSION,0,2.01,2655.8,REF_H1_YAHOO
1728370800,2024-10-08 07:00,COMPRESSION,0,2.37,2652.9,REF_H1_YAHOO
1728370800,2024-10-08 07:00,FVG_DN,-1,0.4,2652.9,REF_H1_YAHOO
1728374400,2024-10-08 08:00,COMPRESSION,0,2.63,2657.1,REF_H1_YAHOO
1728374400,2024-10-08 08:00,FVG_FILL,-1,1,2659.1499999999996,REF_H1_YAHOO
1728378000,2024-10-08 09:00,COMPRESSION,0,2.62,2660.6,REF_H1_YAHOO
1728378000,2024-10-08 09:00,FALSE_BREAK,-1,0,2656.7,REF_H1_YAHOO
1728381600,2024-10-08 10:00,COMPRESSION,0,2.58,2665.4,REF_H1_YAHOO
1728385200,2024-10-08 11:00,COMPRESSION,0,3.08,2670.0,REF_H1_YAHOO
1728385200,2024-10-08 11:00,FVG_UP,1,0.49,2670.0,REF_H1_YAHOO
1728388800,2024-10-08 12:00,COMPRESSION,0,3.0,2665.2,REF_H1_YAHOO
1728388800,2024-10-08 12:00,FVG_FILL,1,1,2663.2,REF_H1_YAHOO
1728392400,2024-10-08 13:00,COMPRESSION,0,2.95,2658.7,REF_H1_YAHOO
1728396000,2024-10-08 14:00,COMPRESSION,0,4.13,2640.1,REF_H1_YAHOO
1728396000,2024-10-08 14:00,DISPLACEMENT,-1,2.25,2640.1,REF_H1_YAHOO
1728396000,2024-10-08 14:00,BREAKOUT_DN,-1,0.87,2640.1,REF_H1_YAHOO
1728399600,2024-10-08 15:00,COMPRESSION,0,5.91,2632.0,REF_H1_YAHOO
1728399600,2024-10-08 15:00,BREAKOUT_DN,-1,0.72,2632.0,REF_H1_YAHOO
1728399600,2024-10-08 15:00,FVG_DN,-1,1.86,2632.0,REF_H1_YAHOO
1728403200,2024-10-08 16:00,FVG_DN,-1,0.33,2627.5,REF_H1_YAHOO
1728406800,2024-10-08 17:00,COMPRESSION,0,6.16,2633.0,REF_H1_YAHOO
1728406800,2024-10-08 17:00,FVG_FILL,-1,1,2636.65,REF_H1_YAHOO
1728410400,2024-10-08 18:00,COMPRESSION,0,6.3,2634.4,REF_H1_YAHOO
1728417600,2024-10-08 20:00,FVG_UP,1,0.3,2640.6,REF_H1_YAHOO
1728424800,2024-10-08 22:00,TRUE_BREAK,-1,0,2647.3,REF_H1_YAHOO
1728428400,2024-10-08 23:00,FALSE_BREAK,-1,0,2638.0,REF_H1_YAHOO
1728439200,2024-10-09 02:00,FVG_DN,-1,0.05,2637.1,REF_H1_YAHOO
1728439200,2024-10-09 02:00,FVG_FILL,1,5,2636.75,REF_H1_YAHOO
1728450000,2024-10-09 05:00,COMPRESSION,0,2.47,2638.2,REF_H1_YAHOO
1728450000,2024-10-09 05:00,FVG_FILL,-1,3,2639.2,REF_H1_YAHOO
1728453600,2024-10-09 06:00,COMPRESSION,0,2.43,2631.2,REF_H1_YAHOO
1728457200,2024-10-09 07:00,COMPRESSION,0,1.97,2630.0,REF_H1_YAHOO
1728460800,2024-10-09 08:00,COMPRESSION,0,1.95,2634.8,REF_H1_YAHOO
1728464400,2024-10-09 09:00,COMPRESSION,0,1.99,2636.6,REF_H1_YAHOO
1728468000,2024-10-09 10:00,COMPRESSION,0,1.99,2639.5,REF_H1_YAHOO
1728471600,2024-10-09 11:00,COMPRESSION,0,2.0,2637.5,REF_H1_YAHOO
1728475200,2024-10-09 12:00,COMPRESSION,0,1.98,2637.3,REF_H1_YAHOO
1728478800,2024-10-09 13:00,COMPRESSION,0,2.24,2628.0,REF_H1_YAHOO
1728478800,2024-10-09 13:00,TREND_ACCEL,-1,1.79,2628.0,REF_H1_YAHOO
1728482400,2024-10-09 14:00,COMPRESSION,0,2.62,2628.3,REF_H1_YAHOO
1728482400,2024-10-09 14:00,SFP_LOW,1,0.08,2628.3,REF_H1_YAHOO
1728482400,2024-10-09 14:00,FVG_DN,-1,0.43,2628.3,REF_H1_YAHOO
1728486000,2024-10-09 15:00,COMPRESSION,0,2.65,2633.2,REF_H1_YAHOO
1728486000,2024-10-09 15:00,FVG_FILL,-1,1,2631.95,REF_H1_YAHOO
1728489600,2024-10-09 16:00,COMPRESSION,0,2.65,2627.1,REF_H1_YAHOO
1728493200,2024-10-09 17:00,COMPRESSION,0,2.7,2628.1,REF_H1_YAHOO
1728496800,2024-10-09 18:00,COMPRESSION,0,2.45,2624.9,REF_H1_YAHOO
1728500400,2024-10-09 19:00,COMPRESSION,0,2.45,2627.5,REF_H1_YAHOO
1728504000,2024-10-09 20:00,COMPRESSION,0,2.5,2626.1,REF_H1_YAHOO
1728511200,2024-10-09 22:00,COMPRESSION,0,2.52,2626.1,REF_H1_YAHOO
1728514800,2024-10-09 23:00,COMPRESSION,0,2.52,2625.4,REF_H1_YAHOO
1728518400,2024-10-10 00:00,COMPRESSION,0,2.54,2626.5,REF_H1_YAHOO
1728522000,2024-10-10 01:00,COMPRESSION,0,2.5,2626.2,REF_H1_YAHOO
1728525600,2024-10-10 02:00,COMPRESSION,0,2.25,2632.2,REF_H1_YAHOO
1728529200,2024-10-10 03:00,COMPRESSION,0,1.9,2628.9,REF_H1_YAHOO
1728532800,2024-10-10 04:00,COMPRESSION,0,1.92,2631.0,REF_H1_YAHOO
1728536400,2024-10-10 05:00,COMPRESSION,0,1.62,2630.1,REF_H1_YAHOO
1728540000,2024-10-10 06:00,COMPRESSION,0,1.56,2629.8,REF_H1_YAHOO
1728543600,2024-10-10 07:00,COMPRESSION,0,1.61,2633.9,REF_H1_YAHOO
1728547200,2024-10-10 08:00,COMPRESSION,0,1.66,2632.4,REF_H1_YAHOO
1728550800,2024-10-10 09:00,COMPRESSION,0,1.9,2634.2,REF_H1_YAHOO
1728554400,2024-10-10 10:00,COMPRESSION,0,1.96,2634.9,REF_H1_YAHOO
1728558000,2024-10-10 11:00,COMPRESSION,0,1.95,2630.0,REF_H1_YAHOO
1728561600,2024-10-10 12:00,VOL_EXPLOSION,1,3.69,2642.1,REF_H1_YAHOO
1728561600,2024-10-10 12:00,BREAKOUT_UP,1,0.16,2642.1,REF_H1_YAHOO
1728565200,2024-10-10 13:00,COMPRESSION,0,3.77,2644.2,REF_H1_YAHOO
1728565200,2024-10-10 13:00,SFP_HIGH,-1,0.14,2644.2,REF_H1_YAHOO
1728568800,2024-10-10 14:00,COMPRESSION,0,4.1,2642.5,REF_H1_YAHOO
1728572400,2024-10-10 15:00,COMPRESSION,0,4.14,2640.7,REF_H1_YAHOO
1728576000,2024-10-10 16:00,COMPRESSION,0,4.28,2636.3,REF_H1_YAHOO
1728576000,2024-10-10 16:00,TREND_ACCEL,-1,1.61,2636.3,REF_H1_YAHOO
1728579600,2024-10-10 17:00,COMPRESSION,0,4.37,2641.0,REF_H1_YAHOO
1728583200,2024-10-10 18:00,COMPRESSION,0,4.42,2643.6,REF_H1_YAHOO
1728586800,2024-10-10 19:00,COMPRESSION,0,4.78,2646.5,REF_H1_YAHOO
1728586800,2024-10-10 19:00,FALSE_BREAK,1,0,2641.0,REF_H1_YAHOO
1728586800,2024-10-10 19:00,RETURN_TO_RANGE,-1,0,2647.3,REF_H1_YAHOO
1728586800,2024-10-10 19:00,RETEST_HOLD,-1,0,2647.3,REF_H1_YAHOO
1728586800,2024-10-10 19:00,FVG_FILL,-1,50,2647.8999999999996,REF_H1_YAHOO
1728590400,2024-10-10 20:00,COMPRESSION,0,4.81,2647.3,REF_H1_YAHOO
1728590400,2024-10-10 20:00,SFP_HIGH,-1,0.02,2647.3,REF_H1_YAHOO
1728597600,2024-10-10 22:00,COMPRESSION,0,4.93,2645.5,REF_H1_YAHOO
1728601200,2024-10-10 23:00,COMPRESSION,0,5.56,2650.6,REF_H1_YAHOO
1728601200,2024-10-10 23:00,BREAKOUT_UP,1,0.27,2650.6,REF_H1_YAHOO
1728604800,2024-10-11 00:00,COMPRESSION,0,5.56,2651.1,REF_H1_YAHOO
1728604800,2024-10-11 00:00,FVG_UP,1,0.34,2651.1,REF_H1_YAHOO
1728608400,2024-10-11 01:00,BREAKOUT_UP,1,0.29,2655.0,REF_H1_YAHOO
1728612000,2024-10-11 02:00,COMPRESSION,0,4.53,2659.3,REF_H1_YAHOO
1728612000,2024-10-11 02:00,BREAKOUT_UP,1,0.66,2659.3,REF_H1_YAHOO
1728612000,2024-10-11 02:00,FVG_UP,1,0.05,2659.3,REF_H1_YAHOO
1728612000,2024-10-11 02:00,TREND_ACCEL,1,1.41,2659.3,REF_H1_YAHOO
1728615600,2024-10-11 03:00,BREAKOUT_UP,1,0.22,2662.5,REF_H1_YAHOO
1728615600,2024-10-11 03:00,FVG_UP,1,0.38,2662.5,REF_H1_YAHOO
1728619200,2024-10-11 04:00,SFP_HIGH,-1,0.03,2662.7,REF_H1_YAHOO
